frame_id,stem,product,object_id,area,aspect_ratio,number_of_grapes,ths1,ths2,ths3,ths4,rg1,rg2,rg3,rg4,ratio_upper_lower,ratio_left_right,mean_grape_area,mean_grape_ratio,percentage_bunch_area,compactness
989,9,33,900,10710,2.186,31,0,38,22,0,0,0,0,38,1.38,1.58,542.13,1.02,0.18,0.05
989,9,33,908,28194,1.748,18,0,5,11,0,0,0,0,83,1.25,0.5,250.61,1.1,0.15,0.07
989,9,33,902,12236,2.118,31,0,3,6,9,0,0,0,80,1.07,0.94,147.81,1.04,0.14,0.05
989,9,33,906,11461,2.151,12,0,0,0,0,0,0,0,100,0.71,0.71,283.58,1.08,0.12,0.07
989,9,33,912,22302,1.602,26,0,3,3,53,0,0,0,38,0.73,1.36,207.85,1.13,0.13,0.05
989,9,33,907,23241,1.441,22,0,22,54,0,0,0,0,22,2.14,1.75,431.27,1.03,0.17,0.07
989,9,33,913,23876,1.48,15,0,6,60,33,0,0,0,0,2.0,0.5,273.87,0.94,0.17,0.08
989,9,33,922,18183,2.402,18,11,0,16,0,0,0,0,72,2.6,1.0,193.11,1.15,0.13,0.06
989,9,33,905,16192,1.913,40,0,0,0,0,0,0,2,97,1.67,1.5,251.2,1.06,0.18,0.05
989,9,33,919,20274,1.706,35,0,14,8,65,0,2,2,5,1.33,0.94,315.97,1.14,0.18,0.05
989,9,33,930,30447,1.301,35,2,17,11,68,0,0,0,0,2.18,1.33,348.17,1.21,0.19,0.05
989,9,33,926,13202,1.963,25,0,20,4,72,0,0,0,4,1.08,1.78,362.84,1.11,0.17,0.06
989,9,33,939,10164,1.44,21,0,0,4,80,0,0,0,14,0.91,0.75,220.95,0.97,0.18,0.07
989,9,33,954,9996,1.417,16,0,56,0,43,0,0,0,0,1.67,1.29,212.12,1.15,0.19,0.08
989,9,33,943,10660,1.585,26,0,65,11,15,0,0,0,7,0.73,0.86,344.38,1.14,0.2,0.06
989,9,33,948,12232,1.58,20,0,20,25,55,0,0,0,0,0.82,0.82,303.55,1.09,0.18,0.07
989,9,33,953,8748,1.333,26,0,38,11,50,0,0,0,0,1.6,0.73,297.73,1.04,0.17,0.06
1127,10,46,957,15936,1.729,25,0,12,24,64,0,0,0,0,0.92,2.12,388.36,1.05,0.16,0.06
1127,10,46,962,8453,1.354,14,7,85,0,7,0,0,0,0,1.0,1.0,263.57,1.09,0.12,0.06
1127,10,46,956,21090,1.623,42,0,2,21,38,0,0,0,38,1.47,1.62,343.95,1.07,0.22,0.05
1127,10,46,965,22680,1.575,14,0,0,21,28,0,0,0,50,1.33,1.33,324.93,1.02,0.13,0.07
1127,10,46,975,7844,1.432,29,3,86,10,0,0,0,0,0,0.81,1.9,433.38,1.07,0.19,0.06
1127,10,46,987,8400,1.493,27,0,0,14,81,0,0,0,3,1.08,0.93,292.59,1.01,0.23,0.07
1127,10,46,985,8284,1.434,17,0,0,11,64,0,0,0,23,0.89,1.43,268.12,1.17,0.15,0.07
1127,10,46,970,8325,1.48,23,0,4,8,60,0,0,4,21,1.3,1.09,329.87,1.11,0.18,0.06
1127,10,46,993,17658,1.486,20,10,90,0,0,0,0,0,0,0.67,0.82,449.6,1.02,0.17,0.06
1127,10,46,996,8550,1.52,18,0,100,0,0,0,0,0,0,0.64,0.8,430.61,0.99,0.16,0.07
1127,10,46,1012,10030,1.388,19,0,57,26,10,0,0,0,5,0.58,0.46,313.95,0.95,0.19,0.08
1127,10,46,999,10080,1.575,22,4,90,0,4,0,0,0,0,0.69,1.44,435.0,1.12,0.2,0.06
1127,10,46,1018,9882,1.506,13,0,7,46,38,0,0,0,7,0.86,0.62,265.62,1.05,0.1,0.06
1127,10,46,1002,9717,1.557,22,0,27,9,59,0,0,0,4,1.2,1.75,388.59,1.01,0.18,0.06
1127,10,46,1006,9963,1.519,22,0,68,22,4,0,0,0,4,0.57,0.83,487.82,0.96,0.14,0.06
1127,10,46,1029,10000,1.562,12,0,0,0,0,0,0,0,100,1.0,2.0,343.5,1.06,0.11,0.07
1127,10,46,1035,9828,1.615,17,0,0,5,94,0,0,0,0,1.43,0.89,115.12,1.09,0.15,0.06
1127,10,46,1025,10428,1.671,27,0,62,3,29,0,0,0,3,1.25,0.69,445.78,1.07,0.2,0.06
1127,10,46,1013,9675,1.72,40,0,0,7,45,0,0,0,47,1.22,0.82,235.85,1.06,0.19,0.05
1127,10,46,1033,9620,1.757,13,7,69,7,7,0,0,0,7,1.17,0.62,476.08,1.15,0.19,0.09
1127,10,46,1040,10184,1.763,29,0,34,3,62,0,0,0,0,0.81,0.71,382.21,1.1,0.2,0.06
1127,10,46,1026,10275,1.827,62,0,29,1,67,0,0,0,1,1.07,1.21,430.98,1.04,0.19,0.04
1127,10,46,1032,12000,2.133,42,0,21,23,50,0,0,0,4,1.47,1.21,313.57,1.06,0.14,0.04
1127,10,46,1031,15392,1.423,33,0,0,18,42,0,0,0,39,1.06,0.74,234.48,1.05,0.16,0.05
1127,10,46,1034,11396,1.922,27,0,0,29,55,0,0,0,14,1.25,1.25,308.11,1.0,0.2,0.06
1127,10,46,1043,12322,1.208,13,0,0,38,38,0,0,0,23,0.62,1.17,393.15,0.94,0.16,0.08
1127,10,46,1037,16377,1.544,27,0,0,3,51,0,0,3,40,0.93,1.45,311.85,1.06,0.21,0.07
1127,10,46,1041,17278,1.538,20,0,0,15,40,0,0,0,45,1.86,1.0,376.0,1.01,0.21,0.07
1127,10,46,1070,20650,1.483,24,0,0,8,8,0,0,4,79,1.4,0.6,280.54,1.1,0.17,0.06
1127,10,46,1049,21417,1.463,7,0,0,0,0,0,0,0,100,1.33,1.33,407.86,0.9,0.09,0.08
1127,10,46,1089,17762,1.551,27,0,7,11,48,0,0,3,29,1.25,0.59,372.48,1.03,0.18,0.05
1127,10,46,1079,8664,1.5,39,0,51,7,35,0,0,0,5,1.44,0.7,383.9,1.02,0.17,0.05
1127,10,46,1097,8550,1.52,33,0,75,9,9,0,0,0,6,0.94,0.57,384.91,1.08,0.21,0.06
1127,10,46,1090,12516,1.774,14,0,0,7,35,0,0,0,57,0.75,0.75,210.36,1.1,0.13,0.07
1127,10,46,1088,47158,2.212,6,16,66,16,0,0,0,0,0,0.2,0.5,458.0,1.09,0.09,0.11
1127,10,46,1098,8260,1.686,26,0,0,0,23,0,0,0,76,1.36,1.0,232.65,1.05,0.17,0.06
1127,10,46,1104,7659,1.609,30,0,26,26,6,0,0,0,40,0.76,0.76,362.57,1.1,0.16,0.05
1127,10,46,1110,9075,1.613,45,0,0,22,46,0,0,2,28,1.25,0.61,339.98,1.1,0.23,0.05
1127,10,46,1093,9075,1.613,20,0,0,0,70,0,0,5,25,1.22,1.22,271.05,1.07,0.18,0.07
1127,10,46,1101,9394,1.584,37,0,0,8,83,0,0,0,8,0.85,1.64,267.57,0.99,0.15,0.05
1243,11,24,1115,7811,1.466,12,0,16,41,33,0,0,0,8,1.4,1.4,229.08,1.03,0.14,0.09
1243,11,24,1120,7314,1.536,24,0,75,0,20,0,0,0,4,0.85,0.6,645.33,1.1,0.2,0.06
1243,11,24,1126,7383,1.551,7,42,42,14,0,0,0,0,0,0.75,0.4,492.14,1.13,0.1,0.11
1243,11,24,1103,22017,1.455,21,0,4,0,95,0,0,0,0,1.1,0.75,149.24,1.03,0.14,0.06
1243,11,24,1121,20468,1.445,17,0,0,29,35,0,0,0,35,0.7,0.89,333.65,1.13,0.19,0.07
1243,11,24,1122,19716,1.755,16,0,0,12,50,0,0,0,37,1.0,1.29,396.94,1.14,0.15,0.07
1243,11,24,1117,4968,0.958,7,0,0,14,71,0,0,0,14,1.33,2.5,381.14,1.26,0.09,0.08
1243,11,24,1129,19780,1.496,15,0,0,26,6,0,0,0,66,2.0,1.14,273.4,1.24,0.08,0.05
1243,11,24,1137,8128,1.984,45,0,4,4,82,0,0,4,4,0.67,0.5,456.93,1.09,0.2,0.05
1243,11,24,1147,17901,1.308,22,0,0,9,86,0,0,0,4,1.44,1.44,342.14,1.17,0.14,0.06
1243,11,24,1139,23436,1.476,27,0,0,3,92,0,0,0,3,1.45,1.25,190.19,1.09,0.17,0.05
1243,11,24,1141,30590,1.729,22,0,0,31,63,0,0,0,4,1.0,1.2,367.73,1.22,0.19,0.07
1243,11,24,1150,19024,1.414,30,0,6,6,83,0,0,0,3,1.31,0.88,312.57,1.09,0.18,0.05
1243,11,24,1160,18676,1.388,14,0,42,7,50,0,0,0,0,1.33,1.33,325.14,1.03,0.15,0.07
1243,11,24,1164,19680,1.367,9,0,100,0,0,0,0,0,0,3.5,3.5,344.33,1.19,0.09,0.07
1243,11,24,1169,9656,1.915,18,0,16,44,0,0,0,0,38,1.0,1.0,682.56,1.05,0.16,0.08
1243,11,24,1197,21000,1.458,14,0,50,0,50,0,0,0,0,0.75,1.0,748.57,0.94,0.18,0.09
1243,11,24,1196,9317,1.571,9,0,0,33,55,0,0,0,11,0.8,0.8,415.22,0.97,0.11,0.09
1243,11,24,1201,60334,1.603,14,0,0,0,78,0,0,0,21,1.0,1.33,464.79,1.04,0.18,0.09
1243,11,24,1214,10241,1.727,25,0,0,4,80,0,4,0,12,1.27,0.56,254.32,1.04,0.12,0.05
1243,11,24,1209,11620,1.687,18,0,0,5,88,0,0,0,5,1.0,1.25,420.11,0.97,0.18,0.07
1357,12,24,1239,13392,1.548,18,0,50,0,50,0,0,0,0,0.8,1.0,394.11,0.96,0.2,0.08
1357,12,24,1236,22326,1.5,22,4,4,40,9,0,0,0,40,1.2,1.2,301.41,1.14,0.14,0.05
1357,12,24,1234,20826,1.521,24,0,0,0,0,0,0,0,100,1.0,2.43,225.12,1.1,0.12,0.05
1357,12,24,1254,22375,1.432,6,0,0,0,16,0,0,0,83,1.0,2.0,198.67,1.12,0.04,0.07
1357,12,24,1242,18984,1.487,12,0,83,8,0,0,0,0,8,1.0,3.0,400.17,1.01,0.12,0.07
1357,12,24,1263,21390,1.617,15,0,0,40,26,0,0,0,33,1.14,0.88,314.27,1.08,0.13,0.06
1357,12,24,1246,16995,1.602,17,0,88,11,0,0,0,0,0,0.7,0.7,481.71,1.01,0.17,0.07
1357,12,24,1243,15984,1.297,24,0,0,4,33,0,0,0,62,1.18,1.0,411.42,1.07,0.17,0.06
1357,12,24,1240,23932,1.556,34,0,0,2,97,0,0,0,0,1.0,0.79,210.5,1.07,0.16,0.04
1357,12,24,1256,13588,1.837,9,0,100,0,0,0,0,0,0,0.5,0.5,548.89,1.07,0.12,0.1
1357,12,24,1245,13464,1.739,26,0,0,30,57,0,0,0,11,0.62,1.89,281.54,0.93,0.18,0.06
1357,12,24,1259,14647,1.557,5,20,80,0,0,0,0,0,0,1.5,0.0,523.6,1.07,0.07,0.09
1357,12,24,1257,14696,1.898,21,0,19,0,80,0,0,0,0,0.91,0.75,328.9,1.0,0.16,0.07
1357,12,24,1268,13439,1.697,14,0,0,28,71,0,0,0,0,0.75,1.8,179.71,1.03,0.13,0.07
1357,12,24,1294,31886,1.436,11,18,81,0,0,0,0,0,0,1.2,0.83,791.55,1.05,0.13,0.08
1357,12,24,1289,22512,0.798,19,36,63,0,0,0,0,0,0,1.11,1.11,490.42,1.01,0.19,0.08
1357,12,24,1290,15520,1.649,9,0,33,44,11,0,0,0,11,0.29,2.0,667.44,0.97,0.1,0.08
1357,12,24,1288,12232,1.58,13,0,7,61,7,0,0,0,23,0.86,0.86,505.77,1.15,0.15,0.07
1357,12,24,1293,14758,1.67,14,0,0,50,21,0,0,0,28,0.75,2.5,308.57,1.02,0.13,0.07
1357,12,24,1323,17958,1.187,39,0,56,7,23,0,0,0,12,1.29,0.95,314.33,1.09,0.2,0.05
1357,12,24,1330,17690,1.189,31,0,6,6,80,0,0,6,0,1.21,1.21,212.13,0.97,0.15,0.04
1357,12,24,1327,15087,1.318,28,0,50,7,42,0,0,0,0,1.15,1.15,276.93,1.08,0.15,0.05
1465,13,35,1360,12956,2.076,34,0,8,0,91,0,0,0,0,1.43,0.89,187.0,1.13,0.15,0.05
1465,13,35,1346,15030,1.856,33,0,15,3,81,0,0,0,0,1.2,1.75,180.3,1.12,0.17,0.05
1465,13,35,1357,15548,1.837,40,0,12,0,85,0,0,0,2,1.0,0.82,176.78,1.06,0.17,0.04
1465,13,35,1358,16340,1.811,31,0,6,0,93,0,0,0,0,1.21,1.07,195.74,1.12,0.19,0.05
1465,13,35,1361,12180,1.609,26,0,0,0,88,0,0,0,11,1.6,0.53,301.69,1.02,0.15,0.05
1465,13,35,1379,10824,1.61,23,0,0,0,100,0,0,0,0,0.64,0.92,181.91,1.13,0.16,0.05
1465,13,35,1359,16830,2.078,29,0,0,27,62,0,0,0,10,1.64,1.9,368.03,1.09,0.18,0.05
1465,13,35,1378,8280,1.739,26,0,7,26,42,0,0,0,23,0.53,1.0,325.92,1.06,0.16,0.05
1465,13,35,1364,15088,1.783,24,0,0,4,95,0,0,0,0,1.67,0.85,251.54,1.17,0.15,0.06
1465,13,35,1371,8520,1.69,19,0,0,15,36,0,0,0,47,0.9,1.38,350.32,1.16,0.16,0.06
1465,13,35,1369,9300,1.653,18,0,0,5,77,0,0,0,16,0.5,0.64,263.78,1.05,0.12,0.05
1465,13,35,1386,10472,1.766,17,0,0,0,82,0,0,0,17,1.12,1.83,104.12,1.01,0.1,0.05
1465,13,35,1377,8750,1.786,22,0,0,0,90,0,0,0,9,1.44,0.83,294.14,1.12,0.18,0.06
1465,13,35,1367,17575,1.947,9,0,0,22,66,0,0,0,11,0.8,3.5,286.33,1.23,0.11,0.1
1465,13,35,1382,19493,1.911,16,0,0,6,81,0,0,0,12,1.0,1.29,308.81,1.15,0.15,0.07
1465,13,35,1383,24875,1.592,15,0,6,20,60,0,0,0,13,0.88,2.0,370.0,1.25,0.14,0.06
1465,13,35,1392,40455,1.924,25,0,4,4,92,0,0,0,0,2.12,0.79,288.88,1.22,0.21,0.06
1465,13,35,1396,38372,1.171,34,0,61,8,29,0,0,0,0,1.12,1.12,563.09,1.18,0.19,0.05
1465,13,35,1407,12470,1.686,28,3,7,46,7,0,3,0,32,1.15,0.75,263.75,1.06,0.15,0.05
1465,13,35,1410,9088,1.803,5,20,40,40,0,0,0,0,0,0.25,0.67,274.8,1.16,0.06,0.1
1465,13,35,1399,36960,1.31,20,0,10,15,75,0,0,0,0,1.0,0.67,269.7,1.19,0.15,0.06
1465,13,35,1394,37450,1.223,17,0,0,0,100,0,0,0,0,0.89,1.12,229.18,1.12,0.12,0.05
1465,13,35,1405,9660,1.971,28,0,85,3,0,0,0,0,10,0.87,1.0,613.11,1.02,0.25,0.07
1465,13,35,1404,9877,1.434,28,0,0,0,67,0,0,3,28,1.33,0.87,172.5,1.1,0.14,0.04
1465,13,35,1418,12960,1.975,39,0,0,2,23,0,0,0,74,1.05,1.44,147.51,1.11,0.14,0.04
1465,13,35,1447,22646,1.261,16,0,0,62,0,0,0,0,37,0.78,2.2,149.62,1.11,0.15,0.06
1465,13,35,1442,10773,2.714,17,0,23,5,70,0,0,0,0,0.7,1.43,505.59,1.11,0.14,0.06
1465,13,35,1460,14144,1.308,16,0,56,31,0,0,0,0,12,0.78,0.78,258.25,1.09,0.13,0.06
1465,13,35,1475,18360,1.574,22,0,13,22,0,0,0,0,63,1.44,1.0,390.5,1.05,0.16,0.06
1465,13,35,1478,13446,2.049,24,0,12,16,0,0,0,0,70,1.0,0.71,506.71,0.99,0.17,0.06
1465,13,35,1474,10872,2.097,8,0,0,0,0,0,0,0,100,1.67,0.33,224.88,0.98,0.07,0.07
1465,13,35,1486,15660,1.34,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1465,13,35,1473,19872,1.704,20,10,5,0,0,0,5,0,80,1.22,0.67,284.3,1.06,0.15,0.06
1523,14,18,1484,14195,1.965,27,3,29,33,0,0,0,0,33,1.45,1.45,293.22,1.1,0.19,0.06
1523,14,18,1471,15246,1.556,19,5,15,42,10,0,0,0,26,0.58,1.11,381.42,1.06,0.18,0.06
1523,14,18,1497,22256,2.058,8,0,0,12,12,0,0,0,75,1.0,1.67,298.0,1.1,0.1,0.08
1523,14,18,1494,21800,2.18,28,0,35,28,35,0,0,0,0,1.0,1.0,449.18,1.07,0.15,0.05
1523,14,18,1506,21952,2.286,18,0,0,5,38,0,0,0,55,1.0,1.0,274.89,1.0,0.16,0.07
1523,14,18,1481,26196,1.196,28,3,0,3,32,0,0,0,60,1.33,1.15,221.64,1.14,0.15,0.05
1523,14,18,1514,17169,1.825,15,0,0,0,13,0,0,0,86,1.5,1.14,185.4,1.0,0.1,0.06
1523,14,18,1485,18321,2.118,13,0,7,0,84,0,0,7,0,1.17,1.17,196.08,0.98,0.14,0.07
1523,14,18,1504,16692,1.458,25,0,12,12,52,0,0,0,24,0.79,1.5,334.52,1.13,0.15,0.05
1523,14,18,1513,8758,2.603,9,0,22,33,22,0,0,0,22,0.12,0.8,380.0,0.97,0.12,0.08
1523,14,18,1529,9522,2.0,18,0,5,16,72,0,0,0,5,0.8,1.0,345.5,1.13,0.22,0.08
1523,14,18,1542,9546,1.743,19,0,26,5,63,0,5,0,0,1.71,0.58,114.74,1.08,0.13,0.06
1523,14,18,1526,8450,2.0,29,3,10,3,82,0,0,0,0,1.42,0.61,121.24,1.0,0.17,0.05
1523,14,18,1525,9450,1.929,35,0,37,20,42,0,0,0,0,0.75,0.75,506.17,0.98,0.2,0.05
1523,14,18,1545,9869,1.958,29,0,17,34,48,0,0,0,0,0.81,0.93,323.69,1.1,0.22,0.06
1523,14,18,1528,15552,1.688,30,0,0,0,60,0,0,3,36,0.67,1.14,159.47,1.16,0.15,0.05
1523,14,18,1530,17800,1.78,18,0,0,22,50,0,0,0,27,1.0,1.0,384.61,1.02,0.16,0.06
1523,14,18,1527,15865,1.758,26,0,0,0,34,0,0,0,65,1.0,1.17,142.19,0.98,0.15,0.06
1573,15,45,1538,17992,1.663,26,0,0,7,23,0,0,0,69,1.6,1.0,203.31,1.06,0.19,0.06
1573,15,45,1567,18832,1.645,37,0,0,29,40,0,0,0,29,1.18,1.18,442.68,1.01,0.19,0.05
1573,15,45,1558,7956,1.721,38,0,52,23,21,0,0,0,2,0.81,1.71,372.32,1.09,0.17,0.05
1573,15,45,1555,8308,1.851,12,0,0,41,8,0,0,0,50,1.4,0.5,299.75,1.23,0.11,0.07
1573,15,45,1561,8840,1.912,12,0,0,0,66,0,0,0,33,2.0,1.4,158.17,1.09,0.12,0.07
1573,15,45,1569,8576,1.91,11,0,0,18,45,0,0,0,36,0.57,1.2,215.82,0.98,0.09,0.06
1573,15,45,1573,9620,1.757,26,0,84,7,3,0,3,0,0,0.73,1.36,584.38,1.17,0.17,0.05
1573,15,45,1572,9417,1.767,21,0,33,23,38,0,0,0,4,1.1,0.91,203.71,1.12,0.18,0.06
1573,15,45,1574,9750,1.733,19,0,0,21,68,0,0,0,10,0.9,0.9,231.42,1.07,0.17,0.07
1573,15,45,1578,10904,1.234,23,0,17,43,34,0,0,4,0,1.56,1.3,198.48,1.13,0.14,0.05
1573,15,45,1582,12972,1.468,23,0,26,39,21,0,0,0,13,0.77,1.09,350.48,1.14,0.19,0.06
1573,15,45,1587,13068,1.333,29,0,55,3,37,0,0,0,3,0.81,1.42,535.31,1.18,0.18,0.05
1721,15,45,1589,22848,1.613,33,0,69,9,12,0,0,0,9,0.94,0.83,399.12,1.09,0.16,0.05
1721,15,45,1593,23608,2.183,33,3,96,0,0,0,0,0,0,1.06,1.06,352.91,1.05,0.2,0.05
1721,15,45,1601,26026,1.273,8,0,0,0,0,0,0,0,100,1.0,0.33,201.5,0.99,0.1,0.08
1721,15,45,1610,16119,2.457,7,0,0,0,100,0,0,0,0,1.33,0.75,206.86,0.95,0.11,0.11
1721,15,45,1605,14112,2.0,26,0,3,3,11,0,0,0,80,1.0,0.73,260.54,1.1,0.15,0.05
1721,15,45,1612,14442,2.096,20,0,40,10,40,0,0,0,10,1.22,1.5,379.3,1.11,0.18,0.07
1721,15,45,1618,13920,2.175,20,0,95,5,0,0,0,0,0,0.67,0.67,488.7,1.01,0.22,0.08
1721,15,45,1615,14268,2.122,13,0,0,38,23,0,0,0,38,1.6,1.17,275.23,1.03,0.13,0.07
1721,15,45,1613,14450,2.0,15,0,0,20,0,0,0,0,80,1.14,1.14,107.2,1.04,0.12,0.07
1721,15,45,1611,32630,1.931,25,0,0,0,0,0,0,0,100,1.08,1.08,336.2,1.07,0.18,0.06
1721,15,45,1638,15402,1.48,26,0,0,0,0,0,0,0,100,1.89,1.0,347.58,1.0,0.15,0.05
1721,15,45,1619,20592,1.904,23,0,0,21,43,0,0,0,34,1.3,0.53,276.35,1.05,0.14,0.05
1721,15,45,1629,18462,1.775,24,0,4,20,25,0,0,0,50,0.85,1.4,223.42,1.02,0.15,0.05
1721,15,45,1641,18824,1.74,18,11,55,16,0,0,0,0,16,0.38,0.8,693.5,1.03,0.16,0.07
1721,15,45,1628,20952,1.796,23,0,13,52,30,0,0,0,4,0.92,1.3,414.7,0.93,0.18,0.06
1721,15,45,1659,12040,1.628,15,0,0,0,0,0,0,0,100,0.88,0.88,310.93,1.08,0.12,0.06
1721,15,45,1676,9831,1.299,9,0,0,0,11,0,0,0,88,1.25,0.5,181.78,1.02,0.12,0.09
1721,15,45,1684,14130,1.744,15,0,0,0,0,0,0,0,100,2.0,1.5,298.4,1.0,0.13,0.07
1721,15,45,1687,18700,1.545,28,0,78,0,17,0,0,0,3,1.33,0.87,309.5,1.02,0.2,0.06
1721,15,45,1699,14382,1.628,14,0,0,21,7,0,0,0,71,0.75,1.33,132.36,1.08,0.1,0.06
1721,15,45,1700,18684,1.602,13,7,84,7,0,0,0,0,0,0.62,0.62,294.08,0.99,0.15,0.07
1721,15,45,1679,7344,1.417,12,0,0,58,8,0,0,0,33,1.4,1.4,171.67,1.11,0.12,0.08
1721,15,45,1683,15960,1.768,14,0,14,21,64,0,0,0,0,0.75,0.56,376.36,1.03,0.13,0.07
1721,15,45,1718,14310,1.767,19,0,0,0,0,0,0,0,100,1.38,0.73,220.21,1.07,0.14,0.06
1721,15,45,1723,15604,1.766,9,0,0,55,0,0,11,0,33,0.5,0.5,405.33,1.01,0.12,0.09
1721,15,45,1716,15402,1.48,21,0,38,4,52,0,0,0,4,0.91,1.1,342.95,1.14,0.19,0.07
1721,15,45,1722,17113,1.44,18,0,16,66,0,0,0,0,16,1.0,1.0,386.72,1.0,0.16,0.07
1799,16,34,1721,12960,1.975,24,0,41,45,0,0,0,0,12,1.0,1.4,337.46,1.08,0.21,0.07
1799,16,34,1717,12168,2.0,16,0,0,37,31,0,0,0,31,1.0,1.0,343.19,1.06,0.15,0.07
1799,16,34,1719,12403,1.987,26,0,0,3,23,0,0,0,73,2.71,0.86,210.12,1.04,0.15,0.06
1799,16,34,1734,19928,1.774,16,12,6,6,0,0,6,0,68,1.0,0.78,224.5,1.04,0.13,0.06
1799,16,34,1729,17380,1.436,16,0,0,31,12,0,0,0,56,1.29,1.29,309.56,1.11,0.11,0.06
1799,16,34,1743,13356,1.893,25,0,28,20,44,0,0,0,8,0.79,1.78,367.68,1.22,0.19,0.06
1799,16,34,1725,19952,1.483,15,0,13,73,6,0,0,0,6,1.5,0.88,316.93,1.09,0.15,0.07
1799,16,34,1737,20943,1.53,37,0,0,5,43,0,0,0,51,1.64,1.31,322.65,1.08,0.17,0.05
1799,16,34,1740,20832,1.661,33,0,0,42,27,0,0,0,30,0.94,0.74,318.64,1.14,0.17,0.05
1799,16,34,1746,24089,2.028,43,0,0,25,41,0,0,0,32,1.15,0.95,321.81,1.09,0.18,0.04
1799,16,34,1744,21948,1.576,25,0,28,12,28,0,0,0,32,2.12,0.92,405.36,1.18,0.12,0.05
1799,16,34,1757,10920,1.319,19,0,89,5,0,0,0,0,5,1.11,0.73,321.21,1.22,0.18,0.07
1799,16,34,1753,12312,1.056,32,0,90,0,9,0,0,0,0,0.88,1.13,446.19,1.11,0.19,0.05
1799,16,34,1755,26334,2.026,17,5,17,29,29,0,0,0,17,1.12,1.12,177.76,1.09,0.18,0.07
1799,16,34,1759,25272,2.167,31,0,58,16,19,0,0,0,6,0.72,0.82,356.03,1.03,0.14,0.05
1799,16,34,1773,28314,2.068,25,0,0,28,64,0,0,0,8,1.78,1.27,315.96,1.2,0.19,0.06
1799,16,34,1752,17324,1.164,21,0,0,14,0,0,0,0,85,1.62,0.91,395.05,1.05,0.16,0.06
1799,16,34,1763,14136,1.634,19,0,47,10,26,0,0,0,15,1.11,0.9,422.05,1.07,0.21,0.08
1799,16,34,1776,12445,1.379,19,0,63,26,0,0,0,0,10,0.46,1.11,376.95,1.07,0.16,0.07
1799,16,34,1769,14229,1.645,21,0,76,4,9,0,0,0,9,0.91,0.91,420.14,1.01,0.17,0.07
1799,16,34,1767,11508,1.631,29,0,0,10,0,0,0,0,89,1.23,1.42,355.72,1.09,0.14,0.05
1799,16,34,1779,17877,1.752,18,0,0,50,27,0,0,0,22,1.57,0.64,335.83,0.98,0.15,0.06
1799,16,34,1774,16952,1.567,21,0,0,9,38,0,0,0,52,1.1,0.91,296.24,1.0,0.15,0.06
1799,16,34,1782,18590,1.536,16,0,0,0,0,0,0,0,100,1.0,1.67,256.06,1.16,0.14,0.07
1799,16,34,1781,19758,1.604,27,0,0,7,11,0,0,3,77,1.08,1.25,332.11,1.17,0.18,0.06
1799,16,34,1784,20400,1.961,24,0,29,20,29,0,0,0,20,1.0,0.85,377.38,1.12,0.16,0.06
1799,16,34,1792,14976,2.462,28,0,0,28,14,0,0,0,57,1.15,0.87,286.07,1.13,0.15,0.05
1799,16,34,1789,10320,1.613,29,0,0,31,48,0,0,0,20,1.07,1.07,253.97,1.02,0.15,0.05
1799,16,34,1812,15552,2.37,28,0,64,3,21,0,0,0,10,1.15,0.87,281.18,1.02,0.19,0.06
1799,16,34,1815,28044,1.854,21,0,47,4,38,0,0,0,9,0.91,1.1,430.05,1.15,0.19,0.07
1799,16,34,1820,23108,1.945,13,15,7,0,15,0,0,0,61,0.62,1.17,293.85,1.25,0.13,0.07
1799,16,34,1818,9558,1.457,26,0,7,15,61,0,0,0,15,1.89,1.0,297.69,1.2,0.18,0.06
1875,17,33,1804,9525,1.693,20,0,5,5,75,0,0,5,10,0.67,1.22,153.25,1.15,0.12,0.06
1875,17,33,1811,11782,1.593,26,0,0,3,61,0,0,0,34,1.17,1.36,202.81,1.06,0.17,0.05
1875,17,33,1819,11400,1.974,23,0,0,4,86,0,0,4,4,1.09,2.29,269.87,0.92,0.12,0.05
1875,17,33,1807,11374,1.287,12,0,8,16,66,0,0,0,8,2.0,1.0,196.83,1.05,0.1,0.07
1875,17,33,1834,14535,2.012,24,0,16,8,66,0,0,0,8,0.71,1.4,348.08,1.24,0.17,0.06
1875,17,33,1814,12800,1.28,26,7,69,7,7,0,0,0,7,1.36,1.36,416.31,1.27,0.18,0.05
1875,17,33,1827,15087,1.318,22,0,18,50,31,0,0,0,0,1.44,1.44,304.09,1.13,0.19,0.06
1875,17,33,1843,16240,1.295,22,0,81,4,9,0,0,0,4,1.44,1.2,604.32,1.22,0.18,0.06
1875,17,33,1851,16428,1.333,20,0,5,35,45,0,0,0,15,1.22,1.0,388.75,1.24,0.16,0.06
1875,17,33,1817,15582,1.387,38,0,15,36,36,0,0,2,7,1.0,1.11,316.11,0.96,0.18,0.05
1875,17,33,1858,17930,1.482,22,18,81,0,0,0,0,0,0,0.69,0.69,586.77,1.01,0.22,0.07
1875,17,33,1847,20875,1.336,23,0,86,13,0,0,0,0,0,0.92,1.3,386.78,1.06,0.2,0.07
1875,17,33,1850,18921,1.336,31,0,19,35,19,0,0,3,22,0.63,1.38,355.48,1.2,0.15,0.05
1875,17,33,1854,17864,1.328,34,0,55,14,23,0,0,0,5,1.12,1.0,371.56,1.1,0.21,0.06
