object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted
4429,628,1201,5.694444444444445,361620.0,37,0.92,True
4429,645,1198,5.670634920634921,360108.0,38,0.9,True
4429,657,1199,5.412213740458015,371516.0,39,0.79,True
4429,668,1204,5.335849056603774,374710.0,40,0.88,True
4429,681,1207,5.340909090909091,372240.0,41,0.9,True
4429,692,1213,5.14760147601476,378045.0,42,0.9,True
4429,706,1219,5.0476190476190474,376194.0,43,0.84,True
4429,720,1224,4.967391304347826,378396.0,44,0.84,True
4429,738,1233,5.098859315589354,352683.0,45,0.8,True
4429,756,1242,4.87956204379562,366338.0,46,0.88,True
4429,776,1241,4.913043478260869,374256.0,47,0.87,True
4429,796,1244,4.8545454545454545,367125.0,48,0.9,True
4429,809,1252,4.744604316546763,366682.0,49,0.89,True
4429,822,1257,4.741007194244604,366404.0,50,0.85,True
4429,835,1263,4.7101449275362315,358800.0,51,0.81,True
4429,845,1258,4.724014336917563,367722.0,52,0.88,True
4429,854,1258,4.708185053380783,371763.0,53,0.88,True
4429,866,1256,4.758992805755396,367794.0,54,0.89,True
4429,880,1259,4.768115942028985,363216.0,55,0.89,True
4429,896,1261,4.958490566037736,348210.0,56,0.91,True
4429,907,1264,5.023076923076923,339560.0,57,0.9,True
4429,920,1262,5.1328125,336384.0,58,0.82,True
4429,937,1265,5.2,325000.0,59,0.86,True
4429,949,1263,5.303643724696356,323570.0,60,0.89,True
4429,959,1263,5.6068376068376065,307008.0,61,0.1,True
4429,968,1260,5.788546255506608,298278.0,62,0.91,True
4429,977,1262,6.223809523809524,274470.0,63,0.91,True
4429,984,1261,6.6938775510204085,257152.0,64,0.9,True
4429,991,1256,7.258241758241758,240422.0,65,0.88,True
4429,997,1251,7.8352941176470585,226440.0,66,0.87,True
4429,1004,1237,8.419354838709678,202275.0,67,0.53,True
4429,1013,1206,9.392592592592592,171180.0,68,0.39,True
4429,1020,1166,10.03305785123967,146894.0,69,0.62,True
4429,1027,1115,10.175925925925926,118692.0,70,0.58,True
4429,1035,1071,11.152173913043478,94392.0,71,0.5,True
4429,1042,1053,11.602564102564102,70590.0,72,0.32,True
4429,1048,1011,15.65625,64128.0,73,0.72,True
4470,43,178,0.0,0.0,61,0.85,False
4475,1011,98,0.0,0.0,67,0.82,False
4475,1026,75,9.392592592592592,171180.0,68,0.83,False
4478,100,200,0.0,0.0,69,0.69,False
4478,148,195,10.175925925925926,118692.0,70,0.78,False
4478,182,192,11.152173913043478,94392.0,71,0.66,False
4478,223,183,11.602564102564102,70590.0,72,0.47,False
4483,37,1414,0.0,0.0,74,0.78,True
4483,45,1389,11.565217391304348,97888.0,75,0.77,True
4483,56,1322,10.794642857142858,135408.0,76,0.85,True
4483,68,1304,9.346153846153847,157950.0,77,0.91,True
4483,89,1297,8.448275862068966,177625.0,78,0.85,True
4483,112,1321,8.626865671641792,154904.0,79,0.84,True
4483,134,1328,8.338129496402878,161101.0,80,0.8,True
4483,158,1347,8.92,139375.0,81,0.8,True
4483,175,1336,7.898648648648648,173012.0,82,0.77,True
4483,196,1343,8.5,152626.0,83,0.83,True
4483,210,1317,6.915254237288136,216648.0,84,0.78,True
4483,222,1289,6.163461538461538,266656.0,85,0.75,True
4483,263,1311,8.496402877697841,164159.0,86,0.77,True
4483,283,1308,6.630434782608695,224480.0,87,0.7,True
4483,317,1323,8.28368794326241,164688.0,88,0.76,True
4483,348,1330,8.74436090225564,154679.0,89,0.72,True
4483,326,1242,4.796666666666667,431700.0,90,0.77,True
4483,383,1300,8.118881118881118,166023.0,91,0.65,True
4483,413,1318,7.228395061728395,189702.0,92,0.75,True
4483,450,1343,7.619047619047619,164640.0,93,0.84,True
4483,477,1354,7.259740259740259,172172.0,94,0.81,True
4483,506,1356,7.375,170392.0,95,0.82,True
4483,525,1358,6.781818181818182,184635.0,96,0.78,True
4483,556,1362,7.623287671232877,162498.0,97,0.85,True
4483,579,1358,7.614864864864865,166796.0,98,0.87,True
4483,592,1356,6.801204819277109,187414.0,99,0.79,True
4483,598,1349,7.130434782608695,184828.0,100,0.84,True
4483,588,1329,7.409937888198757,192073.0,101,0.76,True
4483,586,1326,8.194444444444445,169920.0,102,0.76,True
4483,582,1323,7.9,177750.0,103,0.67,True
4483,578,1320,7.993333333333333,179850.0,104,0.74,True
4483,578,1329,8.704545454545455,151668.0,105,0.75,True
4483,578,1311,8.019480519480519,190190.0,106,0.76,True
4483,578,1289,7.95,203520.0,107,0.78,True
4483,582,1275,8.554054054054054,187368.0,108,0.77,True
4483,585,1243,7.193548387096774,248868.0,109,0.8,True
4483,591,1213,6.703883495145631,284486.0,110,0.4,True
4483,601,1188,6.2,327980.0,111,0.19,True
4483,641,1250,8.0,177608.0,112,0.61,True
4483,652,1214,6.315315315315315,311244.0,113,0.74,True
4483,671,1211,6.0088888888888885,304200.0,114,0.8,True
4483,692,1191,5.845188284518828,333883.0,115,0.79,True
4483,723,1209,6.542713567839196,259098.0,116,0.72,True
4483,739,1189,5.948275862068965,320160.0,117,0.72,True
4483,762,1172,6.012931034482759,323640.0,118,0.81,True
4483,816,1235,7.5576923076923075,183924.0,119,0.22,True
4483,850,1269,7.192546583850931,186438.0,120,0.57,True
4483,887,1267,8.013157894736842,185136.0,121,0.43,True
4483,924,1274,8.116438356164384,173010.0,122,0.15,True
4483,942,1226,7.2,246420.0,123,0.79,True
4483,988,1256,8.755555555555556,159570.0,124,0.73,True
